ID,Title,Authors,Abstract
15944874,Sympathetic skin response in premenstrual syndrome.,"Ozisik HI, Kamisli O, Karlidag R, Kizkin S, Ozcan C","1. Clin Auton Res. 2005 Jun;15(3):233-7. doi: 10.1007/s10286-005-0281-8.  Sympathetic skin response in premenstrual syndrome.  Ozisik HI(1), Kamisli O, Karlidag R, Kizkin S, Ozcan C.  Author information: (1)Inönü Universitesi Tip Fakültesi, Turgut Ozal Tip Merkez, Nöroloji Anabilim  Dali, 44330, Malatya, Turkey. hozisik@inonu.edu.tr  Premenstrual syndrome is a term which includes a broad group of emotional,  behavioral and physical symptoms that occur for several days before menses and  subside following the menstrual period. Many women experience premenstrual  syndrome symptoms, particularly physical ones such as breast tenderness and  swelling. Approximately 5-10% women suffer from severe premenstrual syndrome and  another 30-40% have moderate symptoms. Premenstrual syndrome continues to be an  unsolved problem. In this study, we evaluated 24 premenstrual syndrome patients  and 20 healthy women in the control group. The ages of the women were 22-34  years (mean +/- SD: 25+/-3) for the premenstrual syndrome group and 23-34  (25+/-3) for the control group. The sympathetic skin response was recorded from  the palms, soles and genital regions by using electrical stimuli to the median  nerve at the wrist. The sympathetic skin response was recorded twice, in the  follicular and late luteal phases of menstruation. The follicular and late  luteal phase sympathetic skin response of the two groups were compared. The  amplitudes and latency values of the late luteal and follicular phase  sympathetic skin response from the premenstrual syndrome group and control group  women were statistically similar. We also did not find any latency or amplitude  difference in the sympathetic skin response obtained from the three regions of  the premenstrual syndrome patients and the control group. We checked sympathetic  skin response in the symptomatic (late luteal phase) and asymptomatic  (follicular phase) periods of patients with premenstrual syndrome, a disorder  known to have many autonomic symptoms, to determine whether there was sudomotor  sympathetic involvement. The results of our PMS patients indicate at the very  least that there is no difference with the control subjects as regards  peripheral sudomotor functions.  DOI: 10.1007/s10286-005-0281-8 PMID: 15944874 [Indexed for MEDLINE]"
12927631,Pain and uterine contractions during breast feeding in the immediate post-partum period increase with parity.,"Holdcroft A, Snidvongs S, Cason A, Doré CJ, Berkley KJ","1. Pain. 2003 Aug;104(3):589-596. doi: 10.1016/S0304-3959(03)00116-7.  Pain and uterine contractions during breast feeding in the immediate post-partum  period increase with parity.  Holdcroft A(1), Snidvongs S, Cason A, Doré CJ, Berkley KJ.  Author information: (1)Department of Anaesthesia, Hammersmith Hospital, Du Cane Road, London W12  0HS, UK Program in Neuroscience, Tallahassee, FL 32306-1270, USA MRC Clinical  Trials Unit, 222 Euston Road, London NW1 2DA, UK.  Previous research has shown that post-partum abdominal pain is greater in  multiparous than primiparous women (Murray and Holdcroft, 1989). Although breast  feeding in the immediate post-partum period induces uterine contractions and  abdominal pain, it is unknown how parity influences the contractions. Here, a  structured questionnaire that included the McGill Pain Questionnaire (total pain  intensity index, TPI) and visual analog scales (VAS) was used to evaluate the  intensity, location, referred tenderness (hyperalgesia), descriptor, and  temporal characteristics of pain during breast feeding up to three days after  uncomplicated vaginal delivery. Three groups of women were studied: primiparous  (n=25); low parity (1-2 prior births; n=14); high parity (3-5 prior births;  n=11). Uterine contractions during breast feeding were recorded using  tocodynamometry in some women from each group (n=17, 6, 7, respectively). For  comparison, an identical questionnaire was used to evaluate pains the women  remembered experiencing during menstruation in the year immediately preceding  the current pregnancy. During breast feeding, nearly all women (96%) reported  deep pain primarily at three sites: lower abdomen, low back, and breast, with  associated referred hyperalgesia in 62% of them. The intensity of these pains  increased significantly with parity (P<0.001), along with an increase in the  number of pain sites (P=0.03), mainly in lower abdomen and back, but not breast.  Similarly, both the mean duration and number of uterine contractions increased  significantly with parity (P<0.001). Furthermore, the mean duration of  contractions correlated significantly with the pain scores (P=0.03 [VAS] and  P=0.006 [TPI]). In contrast with pain during breast feeding, the intensity of  pain during menstruation did not change with parity. These results demonstrate  that pain, referred pain, and uterine contractions during breast feeding in the  immediate post-partum period increase with parity, suggesting that childbirth  can induce central neural changes that increase predisposition for pain during  the post-partum period.  DOI: 10.1016/S0304-3959(03)00116-7 PMID: 12927631 [Indexed for MEDLINE]"
12841883,Cyclicity of breast tenderness and night-time vasomotor symptoms in mid-life women: information collected using the Daily Perimenopause Diary.,"Hale GE, Hitchcock CL, Williams LA, Vigna YM, Prior JC","1. Climacteric. 2003 Jun;6(2):128-39.  Cyclicity of breast tenderness and night-time vasomotor symptoms in mid-life  women: information collected using the Daily Perimenopause Diary.  Hale GE(1), Hitchcock CL, Williams LA, Vigna YM, Prior JC.  Author information: (1)University of Sydney, NSW, Australia.  OBJECTIVE: The purpose was to explore cyclicity of breast tenderness and  vasomotor symptoms in menstruating mid-life women using the Daily Perimenopause  Diary. METHODS: Untreated mid-life women from a convenience sample completed the Daily  Perimenopause Diary for clinical (n = 14) or research (n = 10) assessments.  Breast tenderness, sleep disturbance and day and night vasomotor intensity were  rated on a 0-4 scale with vasomotor number as a count. Daily oral temperature  data were analyzed using the Quantitative Basal Temperature algorithm to assess  ovulation and estimate luteal phase length. Analysis of variance tested  cyclicity using the mean of three 3-day windows (during flow, at mid-cycle and  premenstrually). RESULTS: Ninety-eight complete flow-to-flow diaries (from 24 women, mean age 47  years, cycle length 27 +/- 6.4 (standard deviation) days) were available, with  quantitative temperature data for 60 cycles in 16 women. Of assessed cycles, 90%  were ovulatory; 25% had luteal phases < 10 days. Breast tenderness was maximal  in the premenstrual window overall (p < 0.0001) and in the ovulatory subset.  Night sweats were maximal premenstrually (p = 0.0035) except in anovulatory  cycles. Daytime flushes were not cyclic (p = 0.1333) except in ovulatory cycles  (p = 0.031). CONCLUSION: Daily Perimenopause Diaries from mid-life women show premenstrual  increases in breast tenderness and night sweats.  PMID: 12841883 [Indexed for MEDLINE]"
11139745,Sex hormones and headache.,Silberstein SD,"1. Rev Neurol (Paris). 2000;156 Suppl 4:4S30-41.  Sex hormones and headache.  Silberstein SD(1).  Author information: (1)Jefferson Headache Center, Thomas Jefferson University Hospital,  Philadelphia, Pennsylvania. Stephen.Silberstein@mail.tju.edu  The normal female life cycle is associated with a number of hormonal milestones:  menarche, pregnancy, contraceptive use, menopause, and the use of replacement  sex hormones. Menarche marks the onset of menses and cyclic changes in hormone  levels. Pregnancy is associated with rising noncyclic levels of sex hormones,  and menopause with declining noncyclic levels. Hormonal contraceptive use during  the reproductive years and hormone replacement in menopause are therapeutic  hormonal interventions that alter the levels and cycling of sex hormones. These  events and interventions may cause a change in the prevalence or intensity of  headache. The menstrual cycle is the result of a carefully orchestrated sequence  of interactions between the hypothalamus, pituitary, ovary, and endometrium,  with the sex hormones acting as modulators and effectors at each level. Estrogen  and progestins have potent effects on central serotonergic and opioid neurons,  modulating both neuronal activity and receptor density. The primary trigger of  Menstrually-related migraine (MM) appears to be the withdrawal of estrogen  rather than the maintenance of sustained high or low estrogen levels. However,  changes in the sustained estrogen levels with pregnancy (increased) and  menopause (decreased) appear to affect headaches. Headaches associated with OC  use or menopausal hormonal replacement therapy may be related, in part, to  periodic discontinuation of oral sex hormone preparations. The treatment of  migraine associated with changes in sex hormone levels is frequently difficult  and the patients are often refractory to therapy. Based on what is known of the  pathophysiology of migraine, we have attempted to provide a logical approach to  the treatment of headaches that are associated with menses, menopause, and OCs  using abortive and preventive medications and hormonal manipulations.  Considerable evidence suggests a link between estrogen and progesterone, the  female sex hormones, and migraine. (Silberstein and Merriam, 1997; Lipton and  Stewart, 1993; Epstein et al., 1975; Goldstein and Chen, 1982; Selby and Lance,  1960) Although no gender difference is apparent in prepubertal children, with  migraine occurring equally in 4p. 100 of boys and girls, (Goldstein and Chen,  1982, Waters and O'Connor, 1971) migraine occurs more frequently in adult women  (18p. 100) than in men (6p. 100). (Lipton and Stewart, 1993) Migraine develops  most frequently in the second decade, with the peak incidence occurring with  adolescence. (Selby and Lance, 1960; Epstein et al., 1975) Menstrually-related  migraine (MM) begins at menarche in 33p. 100 of affected women (Epstein et al. ,  1975). MM occurs mainly at the time of menses in many migrainous women, and  exclusively with menses (true menstrual migraine [TMM]) in some (Epstein et al.,  1975). Menstrual migraine can be associated with other somatic complaints  arising before and often persisting into menses, such as nausea, backache,  breast tenderness, and cramps and like them appears to be the result of falling  sex hormone levels (Silberstein and Merriam, 1997; American Psychiatric  Association, 1994). In addition, premenstrual migraine can be associated with  premenstrual dysphoric disorder (PDD), also called ""premenstrual syndrome""  (PMS), which is distinct from the physical symptoms of the perimenstrual period  and is probably not directly driven by declining progesterone levels (Mortola,  1998). Migraine occurring during (rather than prior to) menstruation is usually  not associated with PMS (Silberstein and Merriam, 1997). Migraine may worsen  during the first trimester of pregnancy and, although many women become  headache-free during the last two trimesters, 25p. 100 have no change in their  migraine (Silberstein, 1997). MM typically improves with pregnancy, perhaps due  to sustained high estrogen levels (Silberstein, 1997). Hormonal replacement with  estrogens can exacerbate migraine and oral contraceptives (OCs) can change its  character and frequency  PMID: 11139745 [Indexed for MEDLINE]"
10796587,Cyclical progestogens for heavy menstrual bleeding.,"Lethaby A, Irvine G, Cameron I","1. Cochrane Database Syst Rev. 2000;(2):CD001016. doi: 10.1002/14651858.CD001016.  Cyclical progestogens for heavy menstrual bleeding.  Lethaby A(1), Irvine G, Cameron I.  Author information: (1)Department of Obstetrics and Gynaecology, University of Auckland, 2nd Floor,  National Women's Hospital, Claude Road, Epsom, Auckland, New Zealand.  a.lethaby@auckland.ac.nz  Update in     Cochrane Database Syst Rev. 2008 Jan 23;(1):CD001016. doi:  10.1002/14651858.CD001016.pub2.  BACKGROUND: Excessively heavy menstrual bleeding (HMB) or menorrhagia is an  important cause of ill health in women. Eighty per cent of women treated for HMB  have no anatomical pathology and so medical therapy, with the avoidance of  possibly unnecessary surgery, is an attractive alternative. Of the wide variety  of medications used to reduce heavy menstrual bleeding, oral progestogens are  the most commonly prescribed in many western countries, although there is little  objective evidence to support their use, especially in women with ovulatory  menstruation. This review assesses the effectiveness of 2 different regimens of  oral progestogens in reducing ovulatory HMB. OBJECTIVES: The primary objective of this review is to investigate the  effectiveness of oral progestogen therapy taken either during the luteal phase  or for a longer course of 21 days in achieving a reduction in menstrual blood  loss in women of reproductive years with heavy menstrual bleeding (HMB). SEARCH STRATEGY: Electronic searches for relevant randomised controlled trials  of the Cochrane Menstrual Disorders and Subfertility Group Register of Trials,  MEDLINE, EMBASE, PsychLIT, Current Contents, Biological Abstracts, Social  Sciences Index and CINAHL were performed. Attempts were also made to identify  trials from citation lists of review articles. In most cases, the first author  of each included trial was contacted. SELECTION CRITERIA: The inclusion criteria were randomised comparisons of oral  progestogen therapy versus placebo or other medical treatments in women of  reproductive years with regular heavy periods measured either objectively or  subjectively and with no pathological or iatrogenic causes for their heavy  menstrual blood loss. DATA COLLECTION AND ANALYSIS: Seven randomised controlled trials (RCTs) were  identified that fulfilled the inclusion criteria for this review. The reviewers  extracted the data independently and odds ratios for dichotomous outcomes and  weighted mean differences for continuous outcomes were estimated from the data. MAIN RESULTS: No RCTs comparing progestogen treatment with placebo were  identified. Comparisons between oral progestogens and other medical therapies  were assessed separately according to dosage regimen, progestogens given during  the luteal phase of the menstrual cycle and progestogens given for 21 days  between day 5 and 26. Progestogen therapy during the luteal phase was  significantly less effective at reducing menstrual blood loss when compared with  tranexamic acid, danazol and the progesterone releasing intrauterine system  (IUS) and there was also a strong non-significant trend in favour of  nonsteroidal anti-inflammatory drugs (NSAIDs). Duration of menstruation was  significantly longer with the progesterone IUS when compared with oral  progestogen therapy but significantly shorter under danazol treatment.  Compliance and acceptability of treatment where measured did not differ between  treatments. Adverse events were significantly more likely under danazol when  compared with progestogen treatment. Change in quality of life was not  significantly different with progestogen and tranexamic acid therapy but there  was a non-significant trend in favour of tranexamic acid for all three  categories. Progestogen therapy administered from day 5 to 26 of the menstrual  cycle was significantly less effective at reducing menstrual blood loss than the  progestogen releasing intrauterine system (LNG IUS) although the reduction from  baseline was significant for both groups. The odds of the menstrual period  becoming ""normal"" (ie <80mls/cycle) were also less likely in patients treated  with norethisterone (NET) (days 5 to 26) compared to patients treated with LNG  IUS. A significantly higher proportion of NET patients found their treatment  unacceptable compared to LNG IUS patients. However, the adverse events breast  tenderness and intermenstrual bleeding were more likely in the patients with the  IUS. (ABSTRACT TRUNCATED)  DOI: 10.1002/14651858.CD001016 PMID: 10796587 [Indexed for MEDLINE]"
9647148,Randomised comparative trial of the levonorgestrel intrauterine system and norethisterone for treatment of idiopathic menorrhagia.,"Irvine GA, Campbell-Brown MB, Lumsden MA, Heikkilä A, Walker JJ, Cameron IT","1. Br J Obstet Gynaecol. 1998 Jun;105(6):592-8. doi:  10.1111/j.1471-0528.1998.tb10172.x.  Randomised comparative trial of the levonorgestrel intrauterine system and  norethisterone for treatment of idiopathic menorrhagia.  Irvine GA(1), Campbell-Brown MB, Lumsden MA, Heikkilä A, Walker JJ, Cameron IT.  Author information: (1)University of Glasgow Department of Obstetrics and Gynaecology, Glasgow Royal  Infirmary NHS Trust.  Comment in     Br J Obstet Gynaecol. 1998 Jun;105(6):569-72. doi:  10.1111/j.1471-0528.1998.tb10168.x.     Br J Obstet Gynaecol. 1999 May;106(5):512. doi:  10.1111/j.1471-0528.1999.tb08313.x.  OBJECTIVE: To compare the efficacy and acceptability of the levonorgestrel  intrauterine system and norethisterone for the treatment of idiopathic  menorrhagia. DESIGN: A randomised comparative parallel group study. SETTING: Gynaecology outpatient clinic in a teaching hospital. PARTICIPANTS: Forty-four women with heavy regular periods and a measured  menstrual blood loss exceeding 80 ml. METHODS: Twenty-two women had a levonorgestrel intrauterine system inserted  within the first seven days of menses, and 22 women received norethisterone (5  mg three times daily) from day 5 to day 26 of the cycle for three cycles. MAIN OUTCOME MEASURES: The main outcome measure was the change in objectively  assessed menstrual blood loss after three months of treatment. RESULTS: When menstrual blood loss at three months was expressed as a percentage  of the control, the levonorgestrel intrauterine system reduced menstrual blood  loss by 94% (median reduction 103 ml; range 70 to 733 ml), and oral  norethisterone by 87% (median reduction 95 ml; range 56 to 212 ml). After three  cycles of treatment 76% of the women in the levonorgestrel intrauterine system  group wished to continue with the treatment, compared with only 22% of the  norethisterone group. CONCLUSIONS: Both the levonorgestrel intrauterine system and oral norethisterone  in this regimen provided an effective treatment for menorrhagia in terms of  reducing menstrual blood loss to within normal limits. The levonorgestrel  intrauterine system was associated with higher rates of satisfaction and  continuation with treatment, and thus offers an effective alternative to  currently available medical and surgical treatments for menorrhagia.  PIP: The efficacy and acceptability of two new approaches to the treatment of  idiopathic menorrhagia--the levonorgestrel intrauterine system and  norethisterone--were compared in 45 women recruited from a gynecology outpatient  clinic at a UK teaching hospital. All study participants had heavy regular  periods and a measured menstrual blood loss exceeding 80 ml. 22 women were  randomly assigned to have a levonorgestrel intrauterine system inserted within  the first 7 days of menses and 22 women received 5 mg of norethisterone 3 times  daily from day 5 to day 26 of their cycle for 3 cycles. Compared to baseline,  the levonorgestrel intrauterine system reduced menstrual blood loss by 94%  (median reduction, 103 ml) and oral norethisterone reduced it by 87% (median  reduction, 95 ml). Recorded in both treatment groups were significant decreases  in breast tenderness, mood swings, intermenstrual bleeding, and interferences in  daily life caused by menstruation. After 3 treatment cycles, 64% of women in the  levonorgestrel group indicated they liked the treatment ""well"" or ""very well""  and 77% elected to continue the regimen. In the norethisterone group, these  rates were only 44% and 22%, respectively. Although both regimens reduced  menstrual blood loss to within normal limits, the levonorgestrel intrauterine  system was associated with higher satisfaction and thus offers an effective  alternative to currently available medical and surgical treatments for  menorrhagia.  DOI: 10.1111/j.1471-0528.1998.tb10172.x PMID: 9647148 [Indexed for MEDLINE]"
9554247,Effectiveness of Cyclofem in the treatment of depot medroxyprogesterone acetate induced amenorrhea.,"Piya-Anant M, Koetsawang S, Patrasupapong N, Dinchuen P, d'Arcangues C, Piaggio G, Pinol A","1. Contraception. 1998 Jan;57(1):23-8. doi: 10.1016/s0010-7824(97)00203-5.  Effectiveness of Cyclofem in the treatment of depot medroxyprogesterone acetate  induced amenorrhea.  Piya-Anant M(1), Koetsawang S, Patrasupapong N, Dinchuen P, d'Arcangues C,  Piaggio G, Pinol A.  Author information: (1)Siriraj Family Health Research Centre, Department of Obstetrics and  Gynecology, Siriraj Hospital, Mahidol University, Bangkok, Thailand.  A total of 100 women who were using depot medroxyprogesterone acetate (DMPA) for  contraception and who had experienced at least 6 months of drug induced  amenorrhea, were randomized to either switching their method of contraception to  Cyclofem, or continuing with DMPA. At the end of 6 months, 82% of the Cyclofem  users had experienced some vaginal bleeding, compared with 10% of DMPA users.  Time to resumption of vaginal bleeding was related to the duration of DMPA use  to the duration of DMPA induced amenorrhea, and to the body mass index of the  user. Over the 6 months of follow-up, 94% of Cyclofem users complained of some  side effects, compared with 22% of DMPA users. The most frequently cited  problems among Cyclofem users included breast tenderness, abdominal pain, and  dysmenorrhea; yet a third of these women opted to stay on Cyclofem at the end of  the study. It is concluded that switching to Cyclofem is a new option for DMPA  users who are concerned about amenorrhea. Although using Cyclofem in this  setting will not meet the needs of all such women, its effectiveness in inducing  vaginal bleeding justifies a trial in those who have no contraindication to  estrogen treatment.  PIP: Substantial numbers of women experience amenorrhea while using the  injectable contraceptive depot medroxyprogesterone acetate (DMPA) and this  represents a major cause of method discontinuation. In the present study, 100  DMPA acceptors from Bangkok, Thailand, with a history of at least 6 months of  drug-induced amenorrhea were randomly assigned to switch their contraceptive  method to Cyclofem (a combination of 25 mg of DMPA and 5 mg of estradiol  cypionate) or continue with DMPA (150 mg). After 6 months, 82% of Cyclofem users  compared with only 10% of DMPA users had experienced some vaginal bleeding. The  median time to resumption of vaginal bleeding was 8 weeks in the Cyclofem group.  Resumption time was related to the duration of DMPA use, the duration of  DMPA-induced amenorrhea, and the user's body mass index. Although 94% of  Cyclofem users compared with only 22% of DMPA users experienced minor side  effects (breast tenderness, abdominal pain, dysmenorrhea) during the 6-month  study period, 34% of these women elected to remain on Cyclofem at the end of the  study. On the other hand, 90% of DMPA users opted to continue method use despite  amenorrhea. The proven efficacy of Cyclofem justifies a trial in DMPA users  concerned about their amenorrhea. This regimen can be expected to induce vaginal  bleeding in more than 80% of users after 1-3 months of treatment.  DOI: 10.1016/s0010-7824(97)00203-5 PMID: 9554247 [Indexed for MEDLINE]"
9314908,Treatment of adenomyosis-associated menorrhagia with a levonorgestrel-releasing intrauterine device.,"Fedele L, Bianchi S, Raffaelli R, Portuese A, Dorta M","1. Fertil Steril. 1997 Sep;68(3):426-9. doi: 10.1016/s0015-0282(97)00245-8.  Treatment of adenomyosis-associated menorrhagia with a levonorgestrel-releasing  intrauterine device.  Fedele L(1), Bianchi S, Raffaelli R, Portuese A, Dorta M.  Author information: (1)Department of Obstetrics and Gynecology, University of Verona, Italy.  OBJECTIVE: To evaluate the efficacy and tolerability of treatment with a  levonorgestrel-releasing intrauterine device (IUD) in women affected by  adenomyosis-associated menorrhagia. SETTING: Tertiary care center. DESIGN: Prospective, open, noncomparative study. PATIENT(S): Twenty-five women aged 38 to 45 years with recurrent menorrhagia  associated with adenomyosis diagnosed at transvaginal ultrasonography  participated in this study. INTERVENTION(S): An IUD releasing levonorgestel 20 mcg/day was inserted in each  patient within 7 days of the start of menstrual flow. All of the patients were  requested to compile a pictorial blood loss assessment chart each month. They  underwent clinical and transvaginal ultrasound examinations 3, 6, and 12 months  after IUD insertion. MAIN OUTCOME MEASURE(S): Menstrual pattern; serum hemoglobin, ferritin, and iron  level changes. RESULT(S): One patient experienced IUD expulsion 2 months after device insertion  and another requested removal of the IUD 4 months after insertion because of  persistent irregular blood loss. Six months after IUD insertion, amenorrhea was  observed in 2 patients and oligomenorrhea in another, spotting occurred  occasionally in 7, and 13 had scanty but regular flow. One year of follow-up has  been completed by the remaining 23 women: 2 with amenorrhea, 3 with  oligomenorrhea, 2 with spotting, and 16 with regular flows. Significant  increases in hemoglobin, hematocrit, and serum ferritin have been observed, but  the lipid metabolism and clotting variables have remained unchanged. CONCLUSION(S): Our findings indicate that marked and safe relief from  adenomyosis-associated menorrhagia can be obtained with the use of a  levonorgestrel-releasing IUD.  PIP: The efficacy and tolerability of treatment of adenomyosis-related  menorrhagia with a levonorgestrel-releasing IUD were investigated in a  prospective study of 25 women recruited from a tertiary care center in Italy.  All women reported recurrent menorrhagia of at least 6 months' duration and  underwent abdominal and transvaginal ultrasonography, hysteroscopy, and  endometrial biopsy before study entry. An IUD releasing 20 mcg/day of  levonorgestrel was inserted within 7 days of the onset of menses and follow-up  examinations were conducted 3, 6, and 12 months after insertion. 1 woman  experienced IUD expulsion 2 months after insertion and another requested removal  at 4 months because of persistent irregular blood loss. 6 months after IUD  insertion, amenorrhea was observed in 2 women, oligomenorrhea in 1 woman, and  occasional spotting in 7 women; the remaining 13 women had scanty but regular  periods. At 12 months, 2 women reported amenorrhea, 3 had oligomenorrhea, 2 had  spotting, and 16 had regular periods. All menstrual anomalies were well  tolerated. IUD-related side effects included headache (24%), breast tenderness  (16%), seborrhea or acne (24%), and weight gain (28%). Significant increases in  hemoglobin, hematocrit, and serum ferritin were recorded; there were no changes  in lipid metabolism or clotting variables. These findings suggest that insertion  of a levonorgestrel-releasing IUD represents a viable alternative to  hysterectomy in the treatment of adenomyosis. It is speculated that the IUD  produces deciduation and subsequent marked hypotrophy of eutopic endometrium.  DOI: 10.1016/s0015-0282(97)00245-8 PMID: 9314908 [Indexed for MEDLINE]"
12321360,Postpartum care -- what's best for mother and baby.,,"1. Safe Mother. 1997;(24):4-8.  Postpartum care -- what's best for mother and baby.  [No authors listed]  PIP: This special feature focuses on the care of mothers and infants during the  postpartum period. Postpartum care should include prevention, early detection  and treatment of complications and disease, and provision of advice. Most  maternal mortality is due to postpartum hemorrhage within 4 hours of delivery,  especially among anemic women. The uterus should be well contracted, and blood  loss should be minimal. Sepsis, as indicated by fever, should be treated with  antibiotics, but preventive measures include cleanliness and hygiene at  delivery. Infections are more likely after cesarean section, prolonged labor,  and early rupture of membranes. Handwashing prevents infection. Women should be  encouraged to pass urine in the first 12 hours after delivery. Bathing  frequently relieves painful episiotomy. 85% of neonatal deaths are due to  preterm birth and low birth weight. Keeping the baby warm helps prevent low body  temperature and infections. Parents need social support in adjusting to  congenital defects. Infants with infections should be recognized on time,  managed correctly, and referred to a district hospital. Breast feeding should  start immediately or within the first hour of birth. Mothers need adequate rest  and a nutritious diet. Breast tenderness is common during the first 4 days after  delivery. Breast feeding on demand and proper hygiene helps to prevent  infections and breast tenderness. Postpartum depression requires support from  families and expert advice. Exclusive breast feeding inhibits ovulation until  menstruation returns. Family planning may begin during lactation with a  progestin-only pill, IUD, or diaphragm. HIV-positive mothers should discontinue  breast feeding and take extreme care to mix formula with clean water. Mothers  should be immunized with two doses of tetanus toxoid. Pregnant mothers need  iodized oil and vitamin A supplements. Reproductive tract infections should be  treated.  PMID: 12321360 [Indexed for MEDLINE]"
8785664,"A study of the association between squamous cell carcinoma and adenocarcinoma in the lung, and history of menstruation in Shanghai women, China.","Liao ML, Wang JH, Wang HM, Ou AQ, Wang XJ, You WQ","1. Lung Cancer. 1996 Mar;14 Suppl 1:S215-21. doi: 10.1016/s0169-5002(96)90224-x.  A study of the association between squamous cell carcinoma and adenocarcinoma in  the lung, and history of menstruation in Shanghai women, China.  Liao ML(1), Wang JH, Wang HM, Ou AQ, Wang XJ, You WQ.  Author information: (1)Shanghai Chest Hospital, China.  The menstrual history of 162 cases of female lung adenocarcinoma and 19 cases of  squamous cell carcinoma was compared with 187 age-matched female controls, and  analyzed for statistical significant differences that may exist between the two  groups using the Epi-infor program, the Chi-square test, and the Bartlett test  for homogeneity of variance. Parameters related to menstrual history included:  age of menarche, menstrual cycle, number of days of menstrual period, amount of  menstrual flow, menstrual pain, breast bloating/tenderness, and total number of  menstrual cycles prior to menopause or diagnosis of lung cancer. The results  show that cases of squamous cell carcinoma have a higher total number of  menstrual cycles than controls, raising the possibility that estrogen may play a  role in the induction of squamous cell carcinoma. Cases with adenocarcinoma were  found to have shorter menstrual periods than controls, suggesting that activity  of the corpus luteum may be related to the occurrence of adenocarcinoma.  Progesterone (PR) and estrogen (ER) receptor levels were also measured in 21  adenocarcinoma surgical specimens. A positive ER and PR receptor expression was  correlated with later menarche and earlier menopause.  DOI: 10.1016/s0169-5002(96)90224-x PMID: 8785664 [Indexed for MEDLINE]"
9479798,Tasmanian survey of pill symptoms.,"Riddoch GG, Duncombe P, Kovacs G","1. Aust Fam Physician. 1996 Jan;Suppl 1:S38-40.  Tasmanian survey of pill symptoms.  Riddoch GG(1), Duncombe P, Kovacs G.  Author information: (1)Monash Medical School, Box Hill Hospital.  OBJECTIVE: To investigate young women who were currently using oral  contraceptives with respect to their satisfaction, side effects, understanding  of long term benefits and anxieties. METHOD: The survey was completed by 227 attendees at Family Planning Tasmania  who completed a survey questionnaire during their visit. RESULTS: Seventy-eight per cent of respondents were 'very happy' or 'happy' with  oral contraceptives. Overall the group reported shorter, lighter and less  painful periods when compared prior to pill use, with slight increase in breast  swelling and tenderness as well as fluid retention. Overall there was weight  gain more often than weight loss during pill use. There was very poor  understanding of the long term benefits of pill use. DISCUSSION: Although oral contraceptives are the most effective form of  contraceptive, many women discontinue their use because of side effects. If  women are warned about these possible effects, they may be more prepared to  tolerate them. However, there is very little objective data available on the  incidence of various effects on Australian women. This study shows that the  single most important side effect reported was weight gain, and that we  recommend that women be counselled about diet when commencing the pill. There  also needs to be education about the numerous beneficial long term effects of  oral contraceptive use.  PMID: 9479798 [Indexed for MEDLINE]"
7945527,Cycle control and side effects of a new combiphasic oral contraceptive regimen.,"Dieben TO, op ten Berg MT, Coelingh Bennink HJ","1. Arzneimittelforschung. 1994 Jul;44(7):877-9.  Cycle control and side effects of a new combiphasic oral contraceptive regimen.  Dieben TO(1), op ten Berg MT, Coelingh Bennink HJ.  Author information: (1)N.V. Organon, Oss, The Netherlands.  In a multicentre study 882 women were treated during a total of 12,850 cycles  with a new combiphasic contraceptive: CTR 24. The study period was 18 cycles.  The combiphasic preparation CTR 24 contains 25 micrograms desogestrel (CAS  54024-22-5) plus 40 micrograms ethinylestradiol (CAS 57-63-6) daily for the  first 7 days followed by the combination of 125 micrograms desogestrel and 30  micrograms ethinyl-estradiol daily for the subsequent 15 days. The bleeding  patterns were analysed over pill cycles and a comparison was made between  starters and switchers. The cycle control of the combination was very good. The  side effect profile was favourable.  PIP: Physicians recruited 882 women into a multicenter trial of a new biphasic  oral contraceptive (OC) (25 mcg + 125 mcg desogestrel and 40 mcg + 30 mcg  ethinyl estradiol). Trial sites were in Belgium, Denmark, Finland, France,  Germany, Norway, Sweden, and the former Yugoslavia. After 3 cycles, women who  had switched from using another OC in the 2 months before the study (switchers)  were less likely to continue the new OC than were women who had not used any OC  in the last 2 months (starters) (6 cycles = 87.2% vs. 90.6%, 12 cycles = 74.7%  vs. 79.5%; and 18 cycles = 59.8% vs. 64.9%). Withdrawal bleeding did not occur  in 3.2% of all cycles. Absence of withdrawal bleeding became less common over  time (cycle 1 = 7.6%, cycle 3 = 5%, cycle 6 = 3.2%, and cycle 18 = 1.8%).  Duration of withdrawal bleeding was no more than 5 days in 80% of all women.  More and more women had no more than 5 days of withdrawal bleeding as time  passed (cycle 1 = 81.7%, cycle 6 = 85.6%, and cycle 18 = 90.6%). Irregular  bleeding was more common in the first cycles of the study than in subsequent  cycles (e.g., spotting during cycles 1-3 = 8.5-4.8% vs. 3.7-3.1% during cycles  6-18). By cycle 18, 96% of all women had no irregular bleeding. The drop-out  rate for irregular bleeding was 2.2% at the end of the study. In 5% of cycles,  at least 1 tablet was forgotten. In the first cycles, starters were somewhat  more likely to complain of nausea, headache, and breast tenderness than  switchers (e.g., nausea, cycle 1 = 5.8% vs. 3.4%). The gap between the 2 groups  disappeared after 3 cycles. Starters were more likely to have minor complaints  before OC use than after OC use (e.g., 6.5% fewer frequencies of headaches at 18  months). These findings show that the new OC has very good cycle control and a  agreeable side effect profile.  PMID: 7945527 [Indexed for MEDLINE]"
